"iso","aboveground_biomass_loss__Mg","treecover_loss__ha","aboveground_co2_emissions__Mg","treecover_loss__year"
"BRB",18892.850936357227,116.54373804806144,34636.89338332156,2012
"BRN",531163.5023641172,1836.7828666684834,973799.7543342148,2012
"BTN",192784.0092582595,766.212395360539,353437.35030680906,2012
"BWA",987.6391612697,15.787236763035926,1810.6717956611162,2012
"CAF",10321653.286763974,57313.88907390705,18923031.02573395,2012
"CAN",198368993.68551284,2545494.223989651,363676488.4234402,2012
"CHE",317088.05161485804,1518.064677247495,581328.0946272396,2012
"CHL",22199098.547682695,174809.5118503396,40698347.337418266,2012
"CHN",110020299.90330419,605004.4187455951,201703883.15605754,2012
"CIV",15391191.303922063,96128.73772145904,28217184.057190448,2012
"CMR",11113556.616411785,51267.60247466879,20374853.796754934,2012
"COD",140747824.69341835,630999.5511527681,258037678.6046003,2012
"COG",6765379.09883935,32143.61736517882,12403195.014538813,2012
"COL",48708037.72100486,227707.04511266563,89298069.15517557,2012
"COM",23612.90623841967,127.29285184633464,43290.328103769396,2012
"CPV",,8.993036956335207,,2012
"CRI",2030290.7816264278,10367.071752753493,3722199.766315118,2012
"CUB",1432943.4575598733,10344.977987735587,2627063.0055264346,2012
"CUW",766.3783655903546,7.375498631786757,1405.0270035823166,2012
"CYM",864.9359910056751,9.227671762861391,1585.7159835104042,2012
"CYP",5182.256640917814,54.30803393569788,9500.803841682657,2012
"CZE",2673767.6070928574,14006.252809276564,4901907.2796702385,2012
"DEU",5005607.439796267,26007.35395144234,9176946.972959818,2012
"DMA",34929.67484147429,144.72383572317176,64037.737209369545,2012
"DNK",500602.512470687,4451.952352689526,917771.2728629261,2012
"DOM",2798868.680229812,17905.569494636675,5131259.247087987,2012
"DZA",1243008.3684873516,10912.73320861682,2278848.675560144,2012
"ECU",17947642.491716124,74205.96549568957,32904011.234812893,2012
"EGY",37938.868367713054,438.8534280509001,69554.59200747394,2012
"ESP",10792259.156594856,80495.82971443226,19785808.453757234,2012
"EST",1780962.6647452388,17685.111359161605,3265098.218699605,2012
"ETH",7475599.400342398,41631.935390869825,13705265.5672944,2012
"FIN",12720667.01587316,160310.48672555052,23321222.86243415,2012
"FJI",253493.69484856777,1219.7665506088124,464738.44055570755,2012
"FRA",11959434.8306468,67302.61843209552,21925630.52285246,2012
"GAB",3929890.5364930797,17476.082580566934,7204799.316903977,2012
"GBR",5736852.653173239,35668.666246556815,10517563.197484272,2012
"GEO",72482.16147984061,472.99893199506056,132883.96271304105,2012
"GGY",92.16533075597843,0.6046887942751679,168.96977305262712,2012
"GHA",5752239.880416833,36625.868415068566,10545773.114097524,2012
"GIB",5.804867465175451,0.062417929733069366,10.642257019488326,2012
"GIN",3291345.8969823592,24485.568322533076,6034134.144467657,2012
"GLP",45078.2692756756,294.82241365661747,82643.49367207191,2012
"GMB",3570.0991754580386,40.69027206508762,6545.181821673071,2012
"GNB",428571.5947494976,3511.449475926282,785714.5903740787,2012
"GNQ",1189020.0697727962,4952.740973060993,2179870.1279167933,2012
"GRC",1276642.4509825374,13242.084540183158,2340511.1601346554,2012
"GRD",9409.253744089985,39.73595788204368,17250.298530831635,2012
"GTM",15271217.615663053,84044.44087503987,27997232.295382265,2012
"GUF",3246374.786940052,9772.714858127936,5951687.109390094,2012
"GUY",3666942.604863041,13111.828085822977,6722728.108915574,2012
"HKG",2804.3798317041865,14.188197894105642,5141.363024791009,2012
"HND",5806927.115920926,32305.49519656362,10646033.04585503,2012
"HRV",839757.9291199131,5004.428537301931,1539556.2033865075,2012
"HTI",609013.8716079897,4272.746834759214,1116525.4312813142,2012
"HUN",1745816.0832936543,11921.858273255675,3200662.8193716994,2012
"IDN",507861904.2114543,2260260.5046039084,931080157.7209997,2012
"IMN",4719.496205178442,31.303038709631878,8652.409709493812,2012
"IND",19728832.086494174,95068.55768094928,36169525.49190597,2012
"IRL",1099939.1920852633,5825.902587677626,2016555.185489649,2012
"IRN",42578.43696561306,407.39127389394775,78060.4677702906,2012
"IRQ",954.3811803275612,9.132024872409598,1749.6988306005285,2012
"ISR",4561.266936444683,49.23018969858728,8362.322716815252,2012
"ITA",2560290.97662805,21489.452658459617,4693866.790484761,2012
"JAM",543691.0844042699,2603.685793391328,996766.9880744949,2012
"JEY",1189.8902000615535,6.681639585086424,2181.465366779514,2012
"JOR",12.010721868488902,0.13055328269313496,22.019656758896318,2012
"JPN",8174160.409093974,45672.06361017119,14985960.75000562,2012
"KAZ",494106.57328211016,3741.514267644117,905862.0510172019,2012
"KEN",3149976.3117989292,17899.13670322975,5774956.571631368,2012
"KGZ",9481.986608089981,84.65660715935996,17383.642114831633,2012
"KHM",45489905.693806306,195568.95713090384,83398160.43864489,2012
"KNA",2045.8197643799583,10.741171235273203,3750.669568029923,2012
"KOR",2005251.057014726,15941.075642958642,3676293.6045269975,2012
"LAO",31460306.283145443,147537.12349925822,57677228.185766615,2012
"LBN",17334.597682504573,170.00537517866283,31780.09575125838,2012
"LBR",12289850.481898025,72113.93990391215,22531392.55014637,2012
"LBY",405.49841285459553,4.934646580570615,743.4137569000917,2012
"LCA",14473.590996482428,67.10805567309055,26534.91682688444,2012
"LIE",804.4628918887493,3.845795911291882,1474.8486351293732,2012
"LKA",2063371.1536945202,14427.634685781548,3782847.115106621,2012
"LSO",389.12732744842197,3.3001614728916566,713.4001003221072,2012
"LTU",2119028.6903211735,17602.90055783932,3884885.9322554865,2012
"LUX",99021.21411594714,444.28945532676823,181538.8925459031,2012
"LVA",3885502.2290199692,34285.45822614792,7123420.753203275,2012
"MAC",,0.7139873336883134,,2012
"MAF",486.5416914575375,3.44178225188457,891.9931010054853,2012
"MAR",182636.01885752013,1689.890170905527,334832.701238787,2012
"MDA",172760.66960223875,1771.5323152850378,316727.89427077107,2012
"MDG",23408968.94756916,128468.16279301241,42916443.07054347,2012
"MDV",32.70703965418163,2.450743201334549,59.96290603266631,2012
"MEX",23362401.127314754,174753.06375342567,42831068.73341038,2012
"MKD",447874.44303930184,2938.7427729031083,821103.1455720532,2012
"MLI",9663.367739021314,78.92125094869557,17716.174188205743,2012
"MLT",31.550480520536397,0.31300136191187455,57.842547620983396,2012
"MMR",47808551.27877208,225188.712298794,87649010.6777488,2012
"MNE",213272.300416558,1258.6025347971076,390999.21743035637,2012
"MNG",2410480.486669868,34640.34113966694,4419214.2255614195,2012
"MOZ",19602097.785561875,139946.21504135343,35937179.27353011,2012
"MSR",443.65521809483954,2.2123321645974494,813.367899840539,2012
"MTQ",61926.23338400542,308.42506400748897,113531.4278706766,2012
"MUS",32110.044104214605,152.47020560556203,58868.41419106012,2012
"MWI",1920369.6460011788,12173.047066393743,3520677.6843354935,2012
"MYS",154072467.48664007,628171.0442860554,282466190.3921736,2012
"MYT",26300.233913406704,131.05118074523173,48217.0955079123,2012
"NAM",1589.57214838946,25.832496024796704,2914.2156053806766,2012
"NCL",142141.55645878345,838.3279870237193,260592.8535077697,2012
"NER",9.943535675230555,0.07476342612955304,18.22981540458935,2012
"NGA",4662769.399342203,34970.919837910966,8548410.565460708,2012
"NIC",6996780.637459345,33723.43777238496,12827431.168675466,2012
"NLD",157357.4843014368,946.7570022467869,288488.7212193008,2012
"NOR",2729184.5676162634,29947.08815877087,5003505.040629813,2012
"NPL",1320710.9540305098,5045.04521503215,2421303.4157226007,2012
"NZL",12578591.307221673,69498.51588104322,23060750.72990639,2012
"PAK",39115.149915402915,238.83694023698578,71711.10817823868,2012
"PAN",3651934.7704214468,17044.269550519908,6695213.745772657,2012
"PER",71730958.28077707,275458.1338934861,131506756.84809124,2012
"PHL",13536467.133168245,59586.54123127524,24816856.410808433,2012
"PLW",8655.974299764774,28.001637297269728,15869.286216235423,2012
"PNG",22610139.444516882,73341.65451490776,41451922.314947605,2012
"POL",7362460.211314322,54896.16800436647,13497843.720742933,2012
"PRI",128405.73141869198,653.7553943583658,235410.50760093518,2012
"PRK",1833931.5712481749,16681.678608895294,3362207.8806216535,2012
"PRT",7494905.5736937225,58236.135175203024,13740660.218438491,2012
"PRY",37941691.172721945,510219.7904901218,69559767.14999017,2012
"PSE",36.749292901046225,0.45777903685765,67.37370365191808,2012
"REU",150886.15939127892,852.3251348447567,276624.6255506779,2012
"ROU",5137351.10813985,30649.652474189483,9418477.031589726,2012
"RUS",464274397.8535243,5391244.136038611,851169729.3981272,2012
"RWA",151499.59928971948,1090.451741807869,277749.26536448556,2012
"SDN",1485.6327072859121,13.204749787536855,2723.659963357505,2012
"SEN",8695.289054640207,84.50333117814782,15941.363266840379,2012
"SGP",13944.18534268593,92.13825498835227,25564.339794924203,2012
"SLB",2390767.560042836,8806.574988623124,4383073.860078531,2012
"SLE",2148341.1631071763,16356.215663016112,3938625.4656964876,2012
"SLV",417714.20524438453,2535.7461814144162,765809.3762813717,2012
"SMR",44.760088909576446,0.44593499398868996,82.06016300089016,2012
"SOM",13086.89379201872,194.9006651840639,23992.638618700992,2012
"SRB",606289.4276378367,3478.0647294850896,1111530.6173360338,2012
"SSD",732040.9401945717,6707.2164012139365,1342075.0570233813,2012
"SUR",6230077.689691506,19502.019375481552,11421809.09776776,2012
"SVK",1732808.817709271,9169.581603320095,3176816.16580033,2012
"SVN",161796.12852575074,906.4816779446494,296626.23563054303,2012
"SWE",20263699.36578473,234882.58053880377,37150115.50393868,2012
"SWZ",747106.4623211103,3527.100068302036,1369695.1809220354,2012
"SXM",34.205157147398225,0.29298024883570384,62.70945477023008,2012
"SYC",106.97788590225305,0.6073974825916538,196.12612415413057,2012
"SYR",627931.6172157096,5370.641727538398,1151207.964895467,2012
"TCA",496.88471897751594,7.656472901830797,910.9553181254462,2012
"TCD",269287.5388102494,2491.109581364704,493693.821152124,2012
"TGO",207883.70653876342,1746.8677357087004,381120.12865439965,2012
"THA",23323777.98690784,114508.12073492625,42760259.64266434,2012
"TJK",2761.587850174391,26.041278952830396,5062.9110586530505,2012
"TKM",962.0294976438031,8.986908645819923,1763.7207456803055,2012
"TLS",430777.8912033553,1887.3824366591525,789759.467206151,2012
"TTO",149844.9029327272,713.539398111324,274715.6553766664,2012
"TUN",163141.28840056658,1414.7172117788016,299092.36206770525,2012
"TUR",3115440.796993706,28467.08505439007,5711641.461155128,2012
"TWN",307494.40699808416,1460.0986007973074,563739.7461631543,2012
"TZA",20232334.629638385,154433.35486971127,37092613.48767036,2012
"UGA",5063290.897815218,29141.305589132233,9282699.979327902,2012
"UKR",7991681.420503671,55521.11186363083,14651415.93759006,2012
"UMI",,10.452939442391985,,2012
"URY",2955129.7424258958,31387.530319141188,5417737.861114143,2012
"USA",302003440.5833453,1964094.349265394,553672974.4027997,2012
"UZB",5985.346824951183,55.37620507583953,10973.135845743836,2012
"VCT",5493.3313365812755,24.654492830010504,10071.107450399006,2012
"VEN",17249376.477966495,105963.34348635838,31623856.876271922,2012
"VGB",160.86928375987478,0.8770644640461741,294.92702022643704,2012
"VIR",4269.967571126235,26.62460833555857,7828.2738803981,2012
"VNM",39165758.18664052,181241.5276262187,71803890.00884095,2012
"VUT",42650.147679381014,198.18652555902025,78191.93741219853,2012
"XAD",205.50191330666362,1.7797869428319302,376.75350772888345,2012
"XCA",2605.994076660979,22.725544348467814,4777.655807211794,2012
"XKO",290176.5447086659,1738.521936592466,531990.3319658872,2012
"XNC",558.2175767274681,5.7355528240349285,1023.3988906670247,2012
"ZAF",16986465.231019076,84896.5828568441,31141852.923534997,2012
"ZMB",21761193.158971336,129518.87672638043,39895520.79144745,2012
"ZWE",2147742.542432171,13802.68934125756,3937527.994458976,2012
"AFG",152.1073284726847,1.4518412252430093,278.86343553325526,2013
"AGO",21031063.37361902,168841.25419772023,38556949.51830155,2013
"AIA",92.4942732366994,1.3171679605685016,169.5728342672822,2013
"ALA",44990.54119935924,509.6924079795952,82482.65886549193,2013
"ALB",404967.24027332023,2570.3109220400465,742439.9405010873,2013
"AND",693.899595599741,3.3641866411219983,1272.1492585995252,2013
"ARG",29334424.795284446,376776.59329088335,53779778.79135484,2013
"ARM",5276.281080435447,41.84126219385283,9673.181980798317,2013
"ATG",2286.4619285114904,21.345231976196324,4191.846868937731,2013
"AUS",31230709.395436198,260094.25734388747,57256300.55829965,2013
"AUT",1455889.7197916135,7645.341812654902,2669131.1529512918,2013
"AZE",17063.076176671995,149.0759937059197,31282.306323898658,2013
"BDI",143779.9846215776,1405.6460466674616,263596.6384728922,2013
"BEL",724037.263241061,3314.9495059603573,1327401.6492752782,2013
"BEN",141431.53389780436,1312.9031231644171,259291.14547930798,2013
"BES",430.2426995210578,4.360236983181657,788.7782824552728,2013
"BFA",23.252424749419248,0.22648428664766507,42.62944537393529,2013
"BGD",1198257.104157097,6021.926531622641,2196804.6909546778,2013
"BGR",513999.55605218344,3692.7631400630635,942332.5194290028,2013
"BHS",122450.0629819847,1572.7076804078106,224491.78213363866,2013
"BIH",450038.12513669615,2574.0062613781806,825069.896083943,2013
"BLM",35.77173341259888,0.36651387560219273,65.58151125643127,2013
"BLR",3485936.724718602,28084.69736552114,6390883.995317435,2013
"BLZ",2910808.2665811577,16372.710431571799,5336481.822065456,2013
"BMU",126.08818948428426,1.4365347314842933,231.16168072118785,2013
"BOL",29482457.133575086,179822.5109608687,54051171.411554314,2013
"BRA",322066365.7690928,1945506.2526936699,590455003.9100031,2013
"BRB",752.8914144645248,5.321592670211903,1380.3009265182955,2013
"BRN",256072.35524708225,888.3253656296038,469465.98461965064,2013
"BTN",112142.2608374107,485.3524157531896,205594.14486858636,2013
"BWA",846.0461347194064,14.121863518463691,1551.0845803189115,2013
"CAF",6719040.484935674,44182.457890591504,12318240.88904874,2013
"CAN",179940813.96591058,2807337.5915888846,329891492.27083564,2013
"CHE",150915.11147413426,793.6246757034262,276677.70436924614,2013
"CHL",13135848.805819798,102242.77187021758,24082389.477336273,2013
"CHN",76209255.67793325,441325.8717136675,139716968.7428776,2013
"CIV",24935042.16446197,175758.66835718462,45714243.968180284,2013
"CMR",18206471.91805254,84612.4150293562,33378531.84976299,2013
"COD",210524809.92027137,920604.2214510827,385962151.520497,2013
"COG",11016440.72858241,54641.41571249788,20196808.002401084,2013
"COL",30831993.509991217,138898.1159684339,56525321.43498385,2013
"COM",283267.56999403,1729.7262194388081,519323.878322388,2013
"CPV",,9.770838933180972,,2013
"CRI",1449052.2189586791,7785.587051841849,2656595.7347575785,2013
"CUB",640995.212041483,6071.558631033361,1175157.8887427186,2013
"CUW",428.3524339994601,6.245018540696291,785.3127956656767,2013
"CYM",1757.8009166425713,18.105493018069232,3222.635013844714,2013
"CYP",1300.2325748167782,13.504595621340808,2383.7597204974268,2013
"CZE",1373826.7632459083,7658.8768421581635,2518682.3992841654,2013
"DEU",2716106.2422739617,15499.368519914471,4979528.110835596,2013
"DMA",4936.4917258117,22.118610629884166,9050.234830654783,2013
"DNK",210692.2646342563,2015.3666264960243,386269.15182946995,2013
"DOM",1655564.315378766,12703.067196018545,3035201.24486107,2013
"DZA",751614.7553894292,6926.529269715099,1377960.3848806203,2013
"ECU",11281804.425273638,48383.14822994549,20683308.113001674,2013
"EGY",7544.997254232087,96.99929436341685,13832.49496609216,2013
"ESP",8609729.460156595,63955.87065963088,15784504.010287093,2013
"EST",1657123.9495590995,17088.500511463168,3038060.574191682,2013
"ETH",5086935.481790442,30851.231152811983,9326048.383282479,2013
"FIN",11270001.206833337,148660.8607567713,20661668.879194465,2013
"FJI",580415.6986326531,2699.4073129589424,1064095.4474931974,2013
"FRA",5262078.501286019,30351.83693272446,9647143.919024363,2013
"GAB",10038963.991490891,44448.928346562105,18404767.31773331,2013
"GBR",4462347.660972394,28596.145209635855,8180970.711782722,2013
"GEO",36607.813756362964,252.2500836572854,67114.32521999876,2013
"GGY",13.5994180933586,0.10073643032117482,24.932266504490766,2013
"GHA",11312030.776585642,81228.45882685315,20738723.09040702,2013
"GIN",17963514.19043146,146183.88431170135,32933109.34912435,2013
"GLP",22735.065349814628,169.93876361590821,41680.95314132682,2013
"GMB",1024.7028435973202,12.216742302763317,1878.6218799284204,2013
"GNB",2452183.6707356693,20704.227185886055,4495670.063015392,2013
"GNQ",1729595.4191243947,7289.629960084618,3170924.9350613914,2013
"GRC",535173.2241923213,5906.55599404522,981150.9110192577,2013
"GRD",4883.113133964279,25.35640135323231,8952.374078934512,2013
"GTM",9597784.440634638,55148.92227274152,17595938.141163494,2013
"GUF",908634.4833053034,2967.7971918838484,1665829.8860597224,2013
"GUY",1902889.5934936395,7117.305615645563,3488630.9214050053,2013
"HKG",735.129728147102,5.274325694589503,1347.7378349363535,2013
"HND",7968897.267048169,43631.84327503522,14609644.98958831,2013
"HRV",507743.3058428173,2997.7526827184206,930862.7273784984,2013
"HTI",377818.49269464944,3181.2113731039685,692667.236606857,2013
"HUN",1266215.4987904376,8951.928668280074,2321395.081115802,2013
"IDN",261992510.9399774,1139298.668766734,480319603.38995844,2013
"IMN",2308.6398674976067,16.832327506982885,4232.506423745613,2013
"IND",16625308.257557565,80865.73589983422,30479731.805522207,2013
"IRL",831444.6166868242,4772.826758495285,1524315.1305925115,2013
"IRN",6828.795103444689,72.2309314972731,12519.457689648596,2013
"IRQ",241.03074479381837,2.5319020433658816,441.88969878866703,2013
"ISR",4181.653085169268,45.73070819494196,7666.363989476991,2013
"ITA",1802785.9487648455,15524.723526809286,3305107.57273555,2013
"JAM",234046.86218244993,1327.6690304923686,429085.91400115803,2013
"JEY",68.2192729079779,0.5064509304448497,125.06866699795947,2013
"JPN",4111857.1239699805,23234.078476399456,7538404.727278293,2013
"KAZ",341109.7101268425,2863.638875450116,625367.8018992112,2013
"KEN",2013898.7809317745,13563.766202896193,3692147.765041586,2013
"KGZ",2768.1525151531305,26.813979131923368,5074.946277780738,2013
"KHM",46994871.61146015,190096.3984099324,86157264.62101024,2013
"KNA",1053.0996183125153,5.147649727228879,1930.6826335729447,2013
